listing_id,id,date,reviewer_id,reviewer_name,comments,language,polarity
986014154605679113,1024241029060725496,2023-11-13,395384,Andrea,"The staff were kind and the room had a great view of the Tokyo Skytree Tower with a little balcony that we were not expecting. The neighborhood is quiet and about a  -  minute walk from either Ueno or Asukusa station. However, we felt that the business practice of the establishment was dishonourable because we were the first   people to book the new listing and therefore received the discount they offered. When we had to change the dates they would no longer honour this discount, which they should have done. We ended up having to pay the same for   nights that we had originally paid for   nights so it was no longer of good value. Very displeased with this lack of honour.",en,0.8981
986014154605679113,1034413072681308001,2023-11-28,308191609,Lebao,a place to sleep. had no problems and great location. bathrooms small like most cheaper hotels in Japan so if you need a big space bathroom spend more money,en,0.4019
994193665205601632,1021337776673705852,2023-11-09,421861912,Deltin,"Great Host, and very responsive, things are cleaned daily.",en,0.7841
994193665205601632,1044525525040111971,2023-12-11,54476736,Jessica,Very close to the train station so that was convenient. The room was clean and comfortable. Zero was very responsive and hospitable as well.,en,0.8718
994251654412703614,1000312726746877736,2023-10-12,173987749,Raymond,great place to stay if you want to spend a day to walk around sugamo area,en,0.6597
989769861217907574,1041723798511391375,2023-12-08,2801234,Alexis,"A cozy place in a quiet location! Having a washing machine and using the shower's dryer function were game changers. The walls are quite thin, but overall we had a lovely stay at Hanako's apartment.",en,0.7574
994251654412703614,1006149100821885125,2023-10-20,441573233,Andreas,"Good place, good host!",en,0.7263
994251654412703614,1009076492961155645,2023-10-24,41643498,Britt,"We had the best stay. Location of apartment is great, it’s close to many train lines , to explore Tokyo.<br/>We would definitely come back ! <br/>Communication was great and easy.",en,0.9601
994251654412703614,1018550305220177226,2023-11-06,488361919,Stacey,Very accommodating and friendly. The instructions from Zero how to find the place are detailed and complete because of that it’s very easy to find. We’ll definitely go back and recommend the place specially it is near on tourist attraction.. 😊♥️,en,0.8969
994358058575144865,1007664034821545007,2023-10-22,295031307,Prisdila,come back later :),en,0.4588
994358058575144865,1019230580624712031,2023-11-07,325708210,Weston,Clean appartment   minute walk from shinigawa station.,en,0.4019
994358058575144865,1021449278086260688,2023-11-10,223976066,Frederikus,The place walkable from train station or by taxi<br/>Thank you for hospitality,en,0.0
994358058575144865,1025692279578806762,2023-11-15,135584632,Mark,"While a bit off the beaten path, it was a quiet location not far from the amenities around Tokyo. Host was helpful with my questions and open to my requests.",en,0.0
994358058575144865,1027132074064661520,2023-11-17,99312963,Cristopher,"Sio's hospitality and place was top notch. Is very well located from one of the main Tokyo stations (Shinagawa) from where you can take the Shinkansen if you want to go to other prefectures or take the Yamanote line to commute within central Tokyo.<br/>Also Sio's support is over the top, he was constantly checking-in with us to see if everything was going good or if we had any issues during our stay. Also he provided us with links and info about some repairs that were happening on the Yamanote Line during our stay so we can take alternative routes. A good place to stay if you come to Tokyo!!",en,0.9243
989800406210073373,1021429374994598925,2023-11-10,15373402,Tomasz,"Place was veryyyy spacious as for Tokyo conditions - nice surprise . Its in calm cosy neighbourhood that is not so far from the center as it can look, acces to transportation is good. Everything was clean and provided. Walls a little bit thin and passing the sounds from neighbours - but this is how it is in Tokyo many times, no miracles. Check-in and communication was good. Pricewise it was very good deal. I would book this place again, recommending. Thank you!",en,0.9365
989800406210073373,1029348153070998221,2023-11-21,280229362,Thu,A little bit small and old but very clean and rather well equipped. One broken hair blow dryer. Good location. Stunning neighborhood. Recommended.,en,0.8988
990010091431730876,1019219726051234348,2023-11-07,29570253,Marian,"It is a newly-built house with new appliances and furnitures. It is clean and with peaceful streets and surroundings. Since it is new, it is understandable that few helpful house articles are lacking such as ironing board and clothesline especially machine air dryer is the only means to dry washed clothes. But it is not a big issue for us since we made it through our ""diy abilities"" and there are always rooms for improvements especially I believed that we are the first group of people to occupy the newly-built house. There are nearby convenient stores, pharmacy, and restaurants. Yotsugi station is about more or less   minutes walk from the house. Tokyo Skytree is just one station-away. Host was very helpful and courteous in answering our queries. He gave all the specific directions on how to locate the place and how to get-in. He even send videos to help us understand the directions more. He also send link on how to take train from Narita Airport up to the nearest station. Thumbs-up!",en,0.9655
990010091431730876,1034426813855782606,2023-11-28,200026676,Blake,"Modern and clean home with room for our family. Location was close to train station, easily walkable. A couple great restaurants right down the street and convenience stores as well.",en,0.8834
994358058575144865,1030796646356890022,2023-11-23,202995438,Meiko,"Convenient location to travel to airport. Clean, Peaceful and relaxing interior and space. Enjoyed Beautiful walking areas along water sides and good restaurants.",en,0.9595
994358058575144865,1033717701879735010,2023-11-27,517887809,Hei Lung,.,en,0.0
994358058575144865,1038817259390435379,2023-12-04,27825904,Zhou,"Sio provided the clear instructions to us regarding the checkin; Location of the house is quite convenient,  not far away from the railway station, also you can take the bus to explore the city.  The only thing i'd like to highlight is, the stairs to ROOM   is quite cliffy, please take care  if you have kid with you or need to carry the heavy suitcase. Everything else was fine, we used the bathroom, cleaning machine, also the room is large enough to only an   suitcase.",en,0.9198
994358058575144865,1041741128125591275,2023-12-08,110088761,Josh,Place was exactly like the photos. Clean and spotless. In a nice quiet area. Thank you!,en,0.8687
986104471785930330,993821896548215808,2023-10-03,21648041,Ryo,"It was really nice to stay in this apartment! Nice location, very close to station, beautiful and powerful shrine in   minutes. You can also reach a lot of stations on foot. Peaceful area with good people, very cozy. A lot of places where you can go on foot.<br/>Natsuko is very nice person, with a great family, speaking very good English and you can get reply from her really fast if you have any questions!",en,0.9826
986104471785930330,994578758617013485,2023-10-04,84797536,Risako,"This is the best place that I ‘ve ever have. The most important thing is the apartment is fully equipment and furnished. We are really happy to see a welcome gift from Natsuko. Ever since I texted message, I got the answer instantly. The place is nearby the station, so it’s really easy to find it.",en,0.962
990072738647488720,1012644388723299365,2023-10-29,187665279,Carmen,"As soon as I entered the B&B, I felt like I was coming home. It was very clean and very relaxing. If I go to Roppongi again, I will want to stay at this B&B again.",en,0.8514
990072738647488720,1025066896940179717,2023-11-15,478086313,Robert,"Super convenient location. Facilities as described and great support during stay. One downside to the convenient location is that you can sometimes hear the crowds at nearby establishments. There were also constant footsteps from upstairs and the construction work in the nearby area that is impossible to shut out - fortunately it didn't affect every day of my  + stay. Oherwise, a great central and convenient location.",en,0.93
